time_s,phase,round,time_left_s,hr_bpm
1661,no_round,no_round,0,100
1662,no_round,no_round,0,100
1663,no_round,no_round,0,98
1664,no_round,no_round,0,96
1665,no_round,no_round,0,96
1666,no_round,no_round,0,94
1667,no_round,no_round,0,93
1668,no_round,no_round,0,93
1669,no_round,no_round,0,93
1670,no_round,no_round,0,92
1671,no_round,no_round,0,92
1672,no_round,no_round,0,92
1673,no_round,no_round,0,92
1674,no_round,no_round,0,92
1675,no_round,no_round,0,92
1676,no_round,no_round,0,92
1677,no_round,no_round,0,92
1678,no_round,no_round,0,92
1679,no_round,no_round,0,92
1680,no_round,no_round,0,92
1681,no_round,no_round,0,92
1682,no_round,no_round,0,92
1683,no_round,no_round,0,92
1684,no_round,no_round,0,93
1685,no_round,no_round,0,93
1686,no_round,no_round,0,92
1687,no_round,no_round,0,92
1688,no_round,no_round,0,92
1689,no_round,no_round,0,90
1690,no_round,no_round,0,90
1691,no_round,no_round,0,90
1692,no_round,no_round,0,88
1693,no_round,no_round,0,88
1694,no_round,no_round,0,84
1695,no_round,no_round,0,84
1696,no_round,no_round,0,81
1697,no_round,no_round,0,81
1698,no_round,no_round,0,79
1699,no_round,no_round,0,79
1700,no_round,no_round,0,78
1701,no_round,no_round,0,78
1702,no_round,no_round,0,78
1703,no_round,no_round,0,77
1704,no_round,no_round,0,77
1705,no_round,no_round,0,76
1706,no_round,no_round,0,76
1707,no_round,no_round,0,75
1708,no_round,no_round,0,75
1709,no_round,no_round,0,75
1710,no_round,no_round,0,75
1711,no_round,no_round,0,75
1712,no_round,no_round,0,75
1713,no_round,no_round,0,75
1714,no_round,no_round,0,75
1715,no_round,no_round,0,75
1716,no_round,no_round,0,73
1717,no_round,no_round,0,71
1718,no_round,no_round,0,71
1719,no_round,no_round,0,70
1720,no_round,no_round,0,70
1721,no_round,no_round,0,73
1722,no_round,no_round,0,73
1723,no_round,no_round,0,78
1724,no_round,no_round,0,81
1725,no_round,no_round,0,81
1726,no_round,no_round,0,79
1727,no_round,no_round,0,79
1728,no_round,no_round,0,78
1729,no_round,no_round,0,79
1730,no_round,no_round,0,79
1731,no_round,no_round,0,79
1732,no_round,no_round,0,80
1733,no_round,no_round,0,80
1734,no_round,no_round,0,80
1735,no_round,no_round,0,80
1736,no_round,no_round,0,80
1737,no_round,no_round,0,80
1738,no_round,no_round,0,80
1739,no_round,no_round,0,78
1740,no_round,no_round,0,76
1741,no_round,no_round,0,74
1742,no_round,no_round,0,71
1743,no_round,no_round,0,71
1744,no_round,no_round,0,67
1745,no_round,no_round,0,65
1746,no_round,no_round,0,65
1747,no_round,no_round,0,63
1748,no_round,no_round,0,63
1749,no_round,no_round,0,63
1750,no_round,no_round,0,63
1751,no_round,no_round,0,63
1752,no_round,no_round,0,64
1753,no_round,no_round,0,69
1754,no_round,no_round,0,75
1755,no_round,no_round,0,75
1756,no_round,no_round,0,80
1757,no_round,no_round,0,82
1758,no_round,no_round,0,82
1759,no_round,no_round,0,82
1760,no_round,no_round,0,82
1761,no_round,no_round,0,81
1762,no_round,no_round,0,81
1763,no_round,no_round,0,77
1764,no_round,no_round,0,77
1765,no_round,no_round,0,73
1766,no_round,no_round,0,73
1767,no_round,no_round,0,69
1768,no_round,no_round,0,66
1769,no_round,no_round,0,66
1770,no_round,no_round,0,66
1771,no_round,no_round,0,65
1772,no_round,no_round,0,65
1773,no_round,no_round,0,64
1774,no_round,no_round,0,64
1775,no_round,no_round,0,63
1776,no_round,no_round,0,63
1777,no_round,no_round,0,62
1778,no_round,no_round,0,62
1779,no_round,no_round,0,62
1780,no_round,no_round,0,63
1781,no_round,no_round,0,67
1782,no_round,no_round,0,67
1783,no_round,no_round,0,67
1784,no_round,no_round,0,72
1785,no_round,no_round,0,76
1786,no_round,no_round,0,76
1787,no_round,no_round,0,78
1788,no_round,no_round,0,79
1789,no_round,no_round,0,79
1790,no_round,no_round,0,80
1791,no_round,no_round,0,80
1792,no_round,no_round,0,79
1793,no_round,no_round,0,79
1794,no_round,no_round,0,79
1795,no_round,no_round,0,78
1796,no_round,no_round,0,78
1797,no_round,no_round,0,75
1798,no_round,no_round,0,73
1799,no_round,no_round,0,72
1800,no_round,no_round,0,70
1801,no_round,no_round,0,69
1802,no_round,no_round,0,69
1803,no_round,no_round,0,67
1804,no_round,no_round,0,67
1805,no_round,no_round,0,66
1806,no_round,no_round,0,66
1807,no_round,no_round,0,66
1808,no_round,no_round,0,68
1809,no_round,no_round,0,68
1810,no_round,no_round,0,71
1811,no_round,no_round,0,78
1812,no_round,no_round,0,86
1813,no_round,no_round,0,86
1814,no_round,no_round,0,91
1815,no_round,no_round,0,92
1816,no_round,no_round,0,92
1817,no_round,no_round,0,92
1818,no_round,no_round,0,92
1819,no_round,no_round,0,92
1820,no_round,no_round,0,91
1821,no_round,no_round,0,91
1822,no_round,no_round,0,91
1823,no_round,no_round,0,91
1824,no_round,no_round,0,91
1825,no_round,no_round,0,89
1826,no_round,no_round,0,89
1827,no_round,no_round,0,89
1828,no_round,no_round,0,85
1829,no_round,no_round,0,80
1830,no_round,no_round,0,80
1831,no_round,no_round,0,77
1832,no_round,no_round,0,77
1833,no_round,no_round,0,73
1834,no_round,no_round,0,72
1835,no_round,no_round,0,71
1836,no_round,no_round,0,69
1837,no_round,no_round,0,67
1838,no_round,no_round,0,67
1839,no_round,no_round,0,67
1840,no_round,no_round,0,63
1841,no_round,no_round,0,63
1842,no_round,no_round,0,62
1843,no_round,no_round,0,62
1844,no_round,no_round,0,62
1845,no_round,no_round,0,62
1846,no_round,no_round,0,62
1847,no_round,no_round,0,63
1848,no_round,no_round,0,68
1849,no_round,no_round,0,74
1850,no_round,no_round,0,74
1851,no_round,no_round,0,76
1852,no_round,no_round,0,76
1853,no_round,no_round,0,78
1854,no_round,no_round,0,78
1855,no_round,no_round,0,78
1856,no_round,no_round,0,79
1857,no_round,no_round,0,79
1858,no_round,no_round,0,79
1859,no_round,no_round,0,78
1860,no_round,no_round,0,76
1861,no_round,no_round,0,76
1862,no_round,no_round,0,74
1863,no_round,no_round,0,74
1864,no_round,no_round,0,74
1865,no_round,no_round,0,74
1866,no_round,no_round,0,74
1867,no_round,no_round,0,73
1868,no_round,no_round,0,73
1869,no_round,no_round,0,73
1870,no_round,no_round,0,73
1871,no_round,no_round,0,73
1872,no_round,no_round,0,73
1873,no_round,no_round,0,73
1874,no_round,no_round,0,73
1875,no_round,no_round,0,76
1876,no_round,no_round,0,76
1877,no_round,no_round,0,76
1878,no_round,no_round,0,79
1879,no_round,no_round,0,80
1880,no_round,no_round,0,83
1881,no_round,no_round,0,83
1882,no_round,no_round,0,84
1883,no_round,no_round,0,84
1884,no_round,no_round,0,85
1885,no_round,no_round,0,85
1886,no_round,no_round,0,85
1887,no_round,no_round,0,85
1888,no_round,no_round,0,85
1889,no_round,no_round,0,85
1890,no_round,no_round,0,83
1891,no_round,no_round,0,80
1892,no_round,no_round,0,77
1893,no_round,no_round,0,77
1894,no_round,no_round,0,71
1895,no_round,no_round,0,71
1896,no_round,no_round,0,66
1897,no_round,no_round,0,66
1898,no_round,no_round,0,63
1899,no_round,no_round,0,63
1900,no_round,no_round,0,63
1901,no_round,no_round,0,63
1902,no_round,no_round,0,63
1903,no_round,no_round,0,64
1904,no_round,no_round,0,64
1905,no_round,no_round,0,65
1906,no_round,no_round,0,65
1907,no_round,no_round,0,65
1908,no_round,no_round,0,65
1909,no_round,no_round,0,65
1910,no_round,no_round,0,65
1911,no_round,no_round,0,66
1912,no_round,no_round,0,66
1913,no_round,no_round,0,66
1914,no_round,no_round,0,66
1915,no_round,no_round,0,66
1916,no_round,no_round,0,66
1917,no_round,no_round,0,66
1918,no_round,no_round,0,66
1919,no_round,no_round,0,66
1920,no_round,no_round,0,65
1921,no_round,no_round,0,65
1922,no_round,no_round,0,64
1923,no_round,no_round,0,64
1924,no_round,no_round,0,64
1925,no_round,no_round,0,63
1926,no_round,no_round,0,63
1927,no_round,no_round,0,62
1928,no_round,no_round,0,62
1929,no_round,no_round,0,61
1930,no_round,no_round,0,61
1931,no_round,no_round,0,61
1932,no_round,no_round,0,61
1933,no_round,no_round,0,61
1934,no_round,no_round,0,61
1935,no_round,no_round,0,61
1936,no_round,no_round,0,62
1937,no_round,no_round,0,62
1938,no_round,no_round,0,62
1939,no_round,no_round,0,62
1940,no_round,no_round,0,62
1941,no_round,no_round,0,62
1942,no_round,no_round,0,62
1943,no_round,no_round,0,62
1944,no_round,no_round,0,62
1945,no_round,no_round,0,62
1946,no_round,no_round,0,62
1947,no_round,no_round,0,62
1948,no_round,no_round,0,63
1949,no_round,no_round,0,63
1950,no_round,no_round,0,63
1951,no_round,no_round,0,63
1952,no_round,no_round,0,63
1953,no_round,no_round,0,62
1954,no_round,no_round,0,62
1955,no_round,no_round,0,62
1956,no_round,no_round,0,61
1957,no_round,no_round,0,61
1958,no_round,no_round,0,61
1959,no_round,no_round,0,61
1960,no_round,no_round,0,61
1961,no_round,no_round,0,61
1962,no_round,no_round,0,61
1963,no_round,no_round,0,60
1964,no_round,no_round,0,60
1965,no_round,no_round,0,60
1966,no_round,no_round,0,60
1967,no_round,no_round,0,60
1968,no_round,no_round,0,60
1969,no_round,no_round,0,60
1970,no_round,no_round,0,60
1971,no_round,no_round,0,60
1972,no_round,no_round,0,60
1973,no_round,no_round,0,60
1974,no_round,no_round,0,60
1975,no_round,no_round,0,60
1976,no_round,no_round,0,60
1977,no_round,no_round,0,61
1978,no_round,no_round,0,63
1979,no_round,no_round,0,63
1980,no_round,no_round,0,65
1981,no_round,no_round,0,65
1982,no_round,no_round,0,67
1983,no_round,no_round,0,67
1984,no_round,no_round,0,73
1985,no_round,no_round,0,73
1986,no_round,no_round,0,74
1987,no_round,no_round,0,74
