time_s,phase,round,time_left_s,hr_bpm
384.3,Work,1,95.7,144
385.3,Work,1,94.7,144
386.3,Work,1,93.7,144
387.3,Work,1,92.7,144
388.3,Work,1,91.7,144
389.3,Work,1,90.7,144
390.3,Work,1,89.7,144
391.3,Work,1,88.7,144
392.3,Work,1,87.7,144
393.3,Work,1,86.7,143
394.3,Work,1,85.7,144
395.3,Work,1,84.7,144
396.3,Work,1,83.7,144
397.3,Work,1,82.7,144
398.3,Work,1,81.7,145
399.3,Work,1,80.7,145
400.3,Work,1,79.7,145
401.3,Work,1,78.7,145
402.3,Work,1,77.7,145
403.3,Work,1,76.7,145
404.3,Work,1,75.7,145
405.3,Work,1,74.7,145
406.3,Work,1,73.7,146
407.3,Work,1,72.7,146
408.3,Work,1,71.7,146
409.3,Work,1,70.7,147
410.3,Work,1,69.7,147
411.3,Work,1,68.7,148
412.3,Work,1,67.7,148
413.3,Work,1,66.7,148
414.3,Work,1,65.7,148
415.3,Work,1,64.7,147
416.3,Work,1,63.7,146
417.3,Work,1,62.7,146
418.3,Work,1,61.7,146
419.3,Work,1,60.7,146
420.3,Work,1,59.7,145
421.3,Work,1,58.7,145
422.4,Work,1,57.6,145
423.4,Work,1,56.6,145
424.4,Work,1,55.6,145
425.4,Work,1,54.6,146
426.4,Work,1,53.6,146
427.4,Work,1,52.6,147
428.4,Work,1,51.6,147
429.4,Work,1,50.6,147
430.4,Work,1,49.6,147
431.4,Work,1,48.6,148
432.4,Work,1,47.6,148
433.4,Work,1,46.6,149
434.4,Work,1,45.6,150
435.4,Work,1,44.6,151
436.4,Work,1,43.6,151
437.4,Work,1,42.6,152
438.4,Work,1,41.6,153
439.4,Work,1,40.6,155
440.4,Work,1,39.6,156
441.4,Work,1,38.6,156
442.5,Work,1,37.5,157
443.5,Work,1,36.5,158
444.5,Work,1,35.5,158
445.5,Work,1,34.5,159
446.5,Work,1,33.5,159
447.5,Work,1,32.5,160
448.5,Work,1,31.5,160
449.5,Work,1,30.5,160
450.5,Work,1,29.5,160
451.5,Work,1,28.5,160
452.5,Work,1,27.5,161
453.5,Work,1,26.5,161
454.5,Work,1,25.5,160
455.5,Work,1,24.5,160
456.6,Work,1,23.4,159
457.6,Work,1,22.4,159
458.6,Work,1,21.4,158
459.6,Work,1,20.4,158
460.6,Work,1,19.4,158
461.6,Work,1,18.4,158
462.6,Work,1,17.4,158
463.6,Work,1,16.4,158
464.6,Work,1,15.4,158
465.6,Work,1,14.4,158
466.6,Work,1,13.4,158
467.6,Work,1,12.4,157
468.6,Work,1,11.4,158
469.6,Work,1,10.4,158
470.6,Work,1,9.4,158
471.6,Work,1,8.4,158
472.6,Work,1,7.4,158
473.6,Work,1,6.4,158
474.6,Work,1,5.4,158
475.6,Work,1,4.4,158
476.6,Work,1,3.4,158
477.6,Work,1,2.4,158
478.6,Work,1,1.4,158
479.6,Work,1,0.4,159
480.7,Rest,2,59.4,159
481.7,Rest,2,58.4,158
482.7,Rest,2,57.4,159
483.7,Rest,2,56.4,159
484.7,Rest,2,55.4,158
485.7,Rest,2,54.4,158
486.7,Rest,2,53.3,158
487.7,Rest,2,52.3,158
488.7,Rest,2,51.3,158
489.7,Rest,2,50.3,157
490.7,Rest,2,49.3,155
491.7,Rest,2,48.3,153
492.7,Rest,2,47.3,153
493.7,Rest,2,46.3,153
494.7,Rest,2,45.3,151
495.7,Rest,2,44.3,149
496.7,Rest,2,43.3,149
497.7,Rest,2,42.3,147
498.7,Rest,2,41.3,145
499.7,Rest,2,40.3,145
500.7,Rest,2,39.3,144
501.7,Rest,2,38.3,143
502.7,Rest,2,37.3,142
503.7,Rest,2,36.3,143
504.7,Rest,2,35.3,143
505.7,Rest,2,34.3,143
506.7,Rest,2,33.3,143
507.7,Rest,2,32.3,143
508.7,Rest,2,31.3,142
509.7,Rest,2,30.3,142
510.7,Rest,2,29.3,141
511.7,Rest,2,28.3,141
512.7,Rest,2,27.3,140
513.7,Rest,2,26.3,140
514.7,Rest,2,25.3,139
515.7,Rest,2,24.3,138
516.7,Rest,2,23.3,138
517.7,Rest,2,22.3,138
518.7,Rest,2,21.3,136
519.7,Rest,2,20.3,134
520.7,Rest,2,19.3,133
521.7,Rest,2,18.3,133
522.7,Rest,2,17.3,133
523.7,Rest,2,16.3,131
524.7,Rest,2,15.3,131
525.7,Rest,2,14.3,130
526.7,Rest,2,13.3,129
527.7,Rest,2,12.3,129
528.7,Rest,2,11.3,129
529.7,Rest,2,10.3,128
530.7,Rest,2,9.3,130
531.7,Rest,2,8.3,133
532.7,Rest,2,7.3,133
533.7,Rest,2,6.3,135
534.7,Rest,2,5.3,135
535.7,Rest,2,4.3,133
536.7,Rest,2,3.3,129
537.7,Rest,2,2.3,126
538.7,Rest,2,1.3,123
539.7,Rest,2,0.3,123
540.7,Work,2,179.3,122
541.7,Work,2,178.3,126
542.7,Work,2,177.3,132
543.7,Work,2,176.3,136
544.7,Work,2,175.3,136
545.7,Work,2,174.3,136
546.7,Work,2,173.3,136
547.7,Work,2,172.3,136
548.8,Work,2,171.3,133
549.8,Work,2,170.3,131
550.8,Work,2,169.2,129
551.8,Work,2,168.2,126
552.8,Work,2,167.2,126
553.8,Work,2,166.2,125
554.8,Work,2,165.2,124
555.8,Work,2,164.2,122
556.8,Work,2,163.2,120
557.8,Work,2,162.2,121
558.8,Work,2,161.2,121
559.8,Work,2,160.2,121
560.8,Work,2,159.2,121
561.8,Work,2,158.2,121
562.8,Work,2,157.2,123
563.8,Work,2,156.2,124
564.8,Work,2,155.2,124
565.8,Work,2,154.2,125
566.8,Work,2,153.2,126
567.8,Work,2,152.2,127
568.8,Work,2,151.2,127
569.8,Work,2,150.2,129
570.9,Work,2,149.1,130
571.9,Work,2,148.1,130
572.9,Work,2,147.1,130
573.9,Work,2,146.1,131
574.9,Work,2,145.1,131
575.9,Work,2,144.1,132
576.9,Work,2,143.1,132
577.9,Work,2,142.1,133
578.9,Work,2,141.1,135
579.9,Work,2,140.1,137
580.9,Work,2,139.1,138
581.9,Work,2,138.1,138
582.9,Work,2,137.1,139
583.9,Work,2,136.1,140
584.9,Work,2,135.1,139
585.9,Work,2,134.1,139
586.9,Work,2,133.1,139
587.9,Work,2,132.1,140
588.9,Work,2,131.1,140
589.9,Work,2,130.1,139
590.9,Work,2,129.1,139
591.9,Work,2,128.1,139
592.9,Work,2,127.1,139
593.9,Work,2,126.1,139
594.9,Work,2,125.1,139
595.9,Work,2,124.1,139
596.9,Work,2,123.1,139
597.9,Work,2,122.1,139
598.9,Work,2,121.1,140
599.9,Work,2,120.1,140
601.0,Work,2,119.0,141
602.0,Work,2,118.0,141
603.0,Work,2,117.0,142
604.0,Work,2,116.0,144
605.0,Work,2,115.0,144
606.0,Work,2,114.0,145
607.0,Work,2,113.0,145
608.0,Work,2,112.0,145
609.0,Work,2,111.0,146
610.0,Work,2,110.0,146
611.0,Work,2,109.0,146
612.0,Work,2,108.0,146
613.1,Work,2,106.9,147
614.1,Work,2,105.9,148
615.1,Work,2,104.9,148
616.1,Work,2,103.9,148
617.1,Work,2,102.9,149
618.1,Work,2,101.9,150
619.1,Work,2,100.9,150
620.1,Work,2,99.9,150
621.1,Work,2,98.9,150
622.1,Work,2,97.9,150
623.1,Work,2,96.9,150
624.1,Work,2,95.9,150
625.1,Work,2,94.9,150
626.1,Work,2,93.9,150
627.1,Work,2,92.9,150
628.1,Work,2,91.9,150
629.1,Work,2,90.9,150
630.1,Work,2,89.9,150
631.1,Work,2,88.9,150
632.1,Work,2,87.9,150
633.1,Work,2,86.9,151
634.1,Work,2,85.9,151
635.1,Work,2,84.9,151
636.1,Work,2,83.9,151
637.1,Work,2,82.9,152
638.1,Work,2,81.9,151
639.1,Work,2,80.9,151
640.1,Work,2,79.9,151
641.2,Work,2,78.8,152
642.2,Work,2,77.8,152
643.2,Work,2,76.8,152
644.2,Work,2,75.8,152
645.2,Work,2,74.8,152
646.2,Work,2,73.8,152
647.2,Work,2,72.8,153
648.2,Work,2,71.8,153
649.2,Work,2,70.8,153
650.2,Work,2,69.8,153
651.2,Work,2,68.8,153
652.2,Work,2,67.8,154
653.2,Work,2,66.8,154
654.2,Work,2,65.8,154
655.2,Work,2,64.8,154
656.2,Work,2,63.8,154
657.2,Work,2,62.8,154
658.2,Work,2,61.8,154
659.2,Work,2,60.8,154
660.2,Work,2,59.8,153
661.2,Work,2,58.8,153
662.2,Work,2,57.8,153
663.2,Work,2,56.8,153
664.2,Work,2,55.8,153
665.2,Work,2,54.8,153
666.3,Work,2,53.7,154
667.3,Work,2,52.7,154
668.3,Work,2,51.7,155
669.3,Work,2,50.7,155
670.3,Work,2,49.7,155
671.3,Work,2,48.7,155
672.3,Work,2,47.7,156
673.3,Work,2,46.7,157
674.3,Work,2,45.7,157
675.3,Work,2,44.7,158
676.3,Work,2,43.7,158
677.3,Work,2,42.7,158
678.3,Work,2,41.7,158
679.4,Work,2,40.6,158
680.4,Work,2,39.6,158
681.4,Work,2,38.6,158
682.4,Work,2,37.6,158
683.4,Work,2,36.6,158
684.4,Work,2,35.6,158
685.4,Work,2,34.6,158
686.4,Work,2,33.6,158
687.4,Work,2,32.6,158
688.4,Work,2,31.6,158
689.4,Work,2,30.6,158
690.4,Work,2,29.6,159
691.4,Work,2,28.6,159
692.4,Work,2,27.6,158
693.4,Work,2,26.6,159
694.4,Work,2,25.6,159
695.4,Work,2,24.6,159
696.4,Work,2,23.6,159
697.4,Work,2,22.6,159
698.4,Work,2,21.6,159
699.4,Work,2,20.6,159
700.4,Work,2,19.6,159
701.5,Work,2,18.5,159
702.5,Work,2,17.5,160
703.5,Work,2,16.5,160
704.5,Work,2,15.5,160
705.5,Work,2,14.5,160
706.5,Work,2,13.5,159
707.5,Work,2,12.5,160
708.5,Work,2,11.5,159
709.5,Work,2,10.5,159
710.5,Work,2,9.5,160
711.5,Work,2,8.5,160
712.5,Work,2,7.5,160
713.5,Work,2,6.5,159
714.5,Work,2,5.5,159
715.5,Work,2,4.5,159
716.5,Work,2,3.5,158
717.5,Work,2,2.5,158
718.5,Work,2,1.5,158
719.5,Work,2,0.5,157
720.5,Rest,3,59.5,157
721.5,Rest,3,58.5,156
722.5,Rest,3,57.5,157
723.5,Rest,3,56.5,157
724.5,Rest,3,55.5,157
725.5,Rest,3,54.5,157
726.5,Rest,3,53.5,157
727.5,Rest,3,52.5,157
728.5,Rest,3,51.5,157
729.5,Rest,3,50.5,156
730.5,Rest,3,49.5,155
731.5,Rest,3,48.5,154
732.5,Rest,3,47.5,154
733.5,Rest,3,46.5,153
734.5,Rest,3,45.5,152
735.5,Rest,3,44.5,152
736.5,Rest,3,43.5,151
737.5,Rest,3,42.5,150
738.5,Rest,3,41.5,150
739.5,Rest,3,40.5,148
740.5,Rest,3,39.5,147
741.5,Rest,3,38.5,146
742.5,Rest,3,37.5,145
743.5,Rest,3,36.5,145
744.5,Rest,3,35.5,145
745.5,Rest,3,34.5,145
746.5,Rest,3,33.5,145
747.5,Rest,3,32.5,145
748.5,Rest,3,31.5,145
749.5,Rest,3,30.5,145
750.5,Rest,3,29.5,145
751.5,Rest,3,28.5,144
752.5,Rest,3,27.5,144
753.6,Rest,3,26.4,145
754.6,Rest,3,25.4,144
755.6,Rest,3,24.4,143
756.6,Rest,3,23.4,141
757.6,Rest,3,22.4,141
758.6,Rest,3,21.4,141
759.6,Rest,3,20.4,140
760.6,Rest,3,19.4,139
761.6,Rest,3,18.4,139
762.6,Rest,3,17.4,137
763.6,Rest,3,16.4,135
764.6,Rest,3,15.4,133
765.6,Rest,3,14.4,133
766.6,Rest,3,13.4,132
767.6,Rest,3,12.4,132
768.6,Rest,3,11.4,132
769.6,Rest,3,10.4,130
770.6,Rest,3,9.4,128
771.6,Rest,3,8.4,127
772.6,Rest,3,7.4,127
773.6,Rest,3,6.4,124
774.6,Rest,3,5.4,124
775.6,Rest,3,4.4,122
776.6,Rest,3,3.4,123
777.6,Rest,3,2.4,123
778.6,Rest,3,1.4,123
779.6,Rest,3,0.4,123
780.6,Work,3,179.4,121
781.6,Work,3,178.4,120
782.6,Work,3,177.4,120
783.6,Work,3,176.4,120
784.6,Work,3,175.4,121
785.6,Work,3,174.4,120
786.6,Work,3,173.4,121
787.6,Work,3,172.4,122
788.6,Work,3,171.4,122
789.6,Work,3,170.4,127
790.6,Work,3,169.4,129
791.6,Work,3,168.4,129
792.6,Work,3,167.4,129
793.6,Work,3,166.4,129
794.6,Work,3,165.4,128
795.6,Work,3,164.4,128
796.6,Work,3,163.4,127
797.6,Work,3,162.4,127
798.6,Work,3,161.4,127
799.7,Work,3,160.3,127
800.7,Work,3,159.3,127
801.7,Work,3,158.3,128
802.7,Work,3,157.3,128
803.7,Work,3,156.3,129
804.7,Work,3,155.3,130
805.7,Work,3,154.3,130
806.7,Work,3,153.3,130
807.7,Work,3,152.3,131
808.7,Work,3,151.3,131
809.7,Work,3,150.3,131
810.7,Work,3,149.3,131
811.8,Work,3,148.2,132
812.8,Work,3,147.2,132
813.8,Work,3,146.2,132
814.8,Work,3,145.2,133
815.8,Work,3,144.2,134
816.8,Work,3,143.2,135
817.8,Work,3,142.2,136
818.8,Work,3,141.2,136
819.8,Work,3,140.2,137
820.8,Work,3,139.2,139
821.8,Work,3,138.2,140
822.8,Work,3,137.2,142
823.8,Work,3,136.2,142
824.8,Work,3,135.2,143
825.8,Work,3,134.2,144
826.8,Work,3,133.2,144
827.8,Work,3,132.2,144
828.8,Work,3,131.2,144
829.8,Work,3,130.2,144
830.8,Work,3,129.2,145
831.8,Work,3,128.2,145
832.8,Work,3,127.2,146
833.8,Work,3,126.2,147
834.8,Work,3,125.2,147
835.8,Work,3,124.2,148
836.8,Work,3,123.2,149
837.8,Work,3,122.2,150
838.8,Work,3,121.2,150
839.8,Work,3,120.2,151
840.8,Work,3,119.2,151
841.8,Work,3,118.2,151
842.8,Work,3,117.2,152
843.8,Work,3,116.2,152
844.8,Work,3,115.2,153
845.8,Work,3,114.2,153
846.9,Work,3,113.1,154
847.9,Work,3,112.1,154
848.9,Work,3,111.1,154
849.9,Work,3,110.1,154
850.9,Work,3,109.1,154
851.9,Work,3,108.1,154
852.9,Work,3,107.1,154
853.9,Work,3,106.1,154
854.9,Work,3,105.1,154
855.9,Work,3,104.1,154
856.9,Work,3,103.1,154
857.9,Work,3,102.1,154
858.9,Work,3,101.1,154
859.9,Work,3,100.1,154
860.9,Work,3,99.1,154
861.9,Work,3,98.1,154
862.9,Work,3,97.1,154
863.9,Work,3,96.1,153
864.9,Work,3,95.1,153
865.9,Work,3,94.1,153
866.9,Work,3,93.1,153
867.9,Work,3,92.1,153
868.9,Work,3,91.1,153
869.9,Work,3,90.1,153
870.9,Work,3,89.1,153
871.9,Work,3,88.1,153
872.9,Work,3,87.1,153
873.9,Work,3,86.1,153
875.0,Work,3,85.0,154
876.0,Work,3,84.0,154
877.0,Work,3,83.0,154
878.0,Work,3,82.0,154
879.0,Work,3,81.0,154
880.0,Work,3,80.0,155
881.0,Work,3,79.0,155
882.0,Work,3,78.0,155
883.0,Work,3,77.0,155
884.0,Work,3,76.0,155
885.0,Work,3,75.0,155
886.0,Work,3,74.0,155
887.0,Work,3,73.0,156
888.0,Work,3,72.0,156
889.0,Work,3,71.0,156
890.1,Work,3,69.9,156
891.1,Work,3,68.9,157
892.1,Work,3,67.9,157
893.1,Work,3,66.9,158
894.1,Work,3,65.9,158
895.1,Work,3,64.9,158
896.1,Work,3,63.9,158
897.1,Work,3,62.9,157
898.1,Work,3,61.9,157
899.1,Work,3,60.9,157
900.1,Work,3,59.9,156
901.1,Work,3,58.9,155
902.1,Work,3,57.9,154
903.1,Work,3,56.9,154
904.1,Work,3,55.9,152
905.1,Work,3,54.9,152
906.2,Work,3,53.8,152
907.2,Work,3,52.8,152
908.2,Work,3,51.8,152
909.2,Work,3,50.8,153
910.2,Work,3,49.8,153
911.2,Work,3,48.8,154
912.2,Work,3,47.8,155
913.2,Work,3,46.8,156
914.2,Work,3,45.8,157
915.2,Work,3,44.8,158
916.2,Work,3,43.8,158
